Strike,Type,OI,Volume,GEX,Vanna,DEX,Charm,IV
29760.0,Call,6.0,6.0,-727818.03604256,-79.4358992834329,-971739.7268008214,-362234.7041435471,0.309597469773134
29690.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.320246414045176
29040.0,Put,4.0,2.0,-345015.6276009722,41.361401758804995,573058.3873454864,248952.79733357095,0.408623445241878
29075.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.405145244944748
29120.0,Put,5.0,7.0,-475549.2341470851,47.31514222075414,826802.1558414912,277980.1949948166,0.398891898334665
29160.0,Put,2.0,2.0,-199249.64671856575,17.75371234539407,354464.21319336,102853.76687304532,0.393369423711833
29960.0,Call,21.0,46.0,-1806122.1677330057,-358.2909248349955,-1673600.779655659,-1502032.6676280715,0.284560391619474
28425.0,Put,6.0,1.0,-189966.97896484518,49.55885569926611,239379.01314239576,339753.7380972215,0.465317605780266
30800.0,Put,1.0,1.0,-4775.457343307145,-2.215782243441444,586514.9030631444,-10662.697122199603,0.324130386980164
30925.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.345649976245944
30925.0,Call,16.0,16.0,-59673.11479216126,-28.450740208661003,-36161.03240996836,-144369.77823001,0.344399266118684
28550.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.456143389840421
29550.0,Put,80.0,32.0,-10422582.24528325,-301.09178975099434,26285580.080237966,-1517124.7830564398,0.341157561083437
30725.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.312762805948355
30675.0,Call,17.0,23.0,-109974.43040671018,-49.131589817379705,-62340.54718827053,-221243.97648395356,0.305627196765994
29875.0,Call,12.0,14.0,-1243039.0318617967,-197.9772555953035,-1337083.5698036337,-857613.1730116971,0.294058328082687
29250.0,Call,13.0,15.0,-1417646.894365367,91.20292734557128,-4970841.748643695,515179.8992538257,0.382860288008121
29680.0,Call,5.0,9.0,-640449.4708751156,-49.15948521013621,-998734.5173333953,-232868.4710365797,0.321679244703834
29640.0,Call,5.0,11.0,-650123.4670666688,-39.999185006642676,-1093084.9313899504,-192696.45002794263,0.327208451218033
30160.0,Call,8.0,10.0,-338006.40296282864,-100.99446473411903,-224494.74483493727,-393296.84663567133,0.264314778637074
28475.0,Put,20.0,41.0,-697428.9168822982,174.51833336091062,894964.1129136533,1186231.1014529138,0.461357652762589
28460.0,Put,0.0,0.0,-0.0,0.0,0.0,0.0,0.462616546222703
29830.0,Call,12.0,10.0,-1337677.3128043879,-185.91022768390252,-1567183.4229217006,-822408.2673126671,0.300304704407298
28625.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.448517255255793
28625.0,Put,6.0,4.0,-275258.23540849943,59.94172657065217,373875.45243359776,396084.32373733853,0.44851725525578
28250.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.476623179435331
30700.0,Put,3.0,1.0,-18173.55267300991,-8.189394026080006,1757548.8789787744,-37546.26968551956,0.309161784961058
30425.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.270438754661031
30125.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.266756512572711
28800.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.433796495146335
28650.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.446771710418489
30800.0,Call,28.0,26.0,-133712.8056134918,-62.04190281670308,-77962.23344718729,-296295.193462031,0.324130386980538
30750.0,Call,79.0,81.0,-422548.2020145846,-193.42753712672572,-243179.05831357787,-901860.0673035267,0.316447372303296
29500.0,Put,75.0,110.0,-9669424.269857092,-114.78386985632869,22955658.245753158,-591657.5343091867,0.347968345811941
29560.0,Put,5.0,2.0,-652218.1673460514,-21.11812026005221,1665762.8381402555,-105930.16183393443,0.339697570472707
28940.0,Call,1.0,1.0,-75504.0620095837,10.920305500132311,-470548.6714175149,67539.60387100995,0.419347092520373
28940.0,Put,1.0,0.0,-75504.06200958387,10.920305500132415,118750.5971258608,67458.87794381239,0.41934709252037
29380.0,Put,3.0,3.0,-364072.13472822035,9.622375784243209,766083.2233081624,51634.56426237164,0.364925801937756
29360.0,Call,4.0,7.0,-478559.3767178713,15.54192481454123,-1367361.972424078,84421.37622422902,0.367830349490983
29360.0,Put,0.0,0.0,-0.0,0.0,0.0,0.0,0.367830349490974
29670.0,Put,7.0,12.0,-900796.237051982,-65.6791439018616,2693929.9879588587,-312967.93050621165,0.323016388851701
29740.0,Call,5.0,5.0,-617014.6716574164,-62.19300733366354,-856766.7911042949,-286424.69521208917,0.312688147043008
28290.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.47495588771168
28730.0,Put,9.0,8.0,-493380.0925784747,96.0308532906909,698078.1937085454,619934.0905567072,0.438193886897046
28775.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.436267543398867
28320.0,Put,4.0,2.0,-102532.43193520713,29.017472816668768,124504.79055537717,202299.27095380443,0.473190417538054
29450.0,Put,10.0,28.0,-1263131.3881099646,5.696079670448528,2843127.624103858,29425.56124148576,0.355241588850088
29975.0,Call,4.0,10.0,-330706.1812896194,-67.97868128751563,-298483.2514949445,-283282.3943828351,0.282861686331764
30125.0,Call,8.0,9.0,-392858.1532673387,-110.51539379077319,-274505.5863817481,-434345.7858690968,0.266756512572714
30075.0,Call,7.0,10.0,-418410.1749830609,-107.21132785602009,-315913.77098678093,-427905.21485730493,0.270904002111986
29330.0,Call,11.0,5.0,-1285141.467109344,53.14213233773076,-3886756.086994441,292131.2772725517,0.37240149833479
28810.0,Put,4.0,0.0,-249342.49634150908,43.70004540498329,368652.0422861251,278709.04028067243,0.43292478381497
29340.0,Call,5.0,0.0,-588857.5294072167,22.618230095688197,-1747727.9142345209,123858.64209828683,0.370930037772402
29810.0,Call,23.0,23.0,-2636197.974719657,-343.5267707902222,-3204658.204455429,-1532602.8169823303,0.302871221874891
30010.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.278071514374717
28530.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.457631595848758
30450.0,Put,4.0,1.0,-49276.97065564287,-20.037147542262904,2330197.067468762,-81256.8337867049,0.274144272675728
29825.0,Put,2.0,0.0,-224594.0795099752,-30.7340743338162,913155.2877471083,-136364.88037873222,0.300848899409546
29875.0,Put,3.0,0.0,-310759.75796545035,-49.494313898826874,1433626.9131792288,-214645.4710345182,0.294058328082682
29925.0,Call,87.0,93.0,-8137832.7799761705,-1485.0439562656197,-7981831.812653354,-6293003.933820194,0.287646267534506
28090.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.488791338103227
28900.0,Put,70.0,73.0,-4993085.447313288,770.0959447674278,7697305.103354986,4805165.06779537,0.423568213265856
29675.0,Call,23.0,184.0,-2953178.17331897,-220.9967490068489,-4648210.058113374,-1048983.0001667978,0.322337402737073
29975.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.282861686331758
28290.0,Put,8.0,8.0,-192390.23667928154,55.69926192323705,230910.9373601935,389765.03340928827,0.474955887711651
28375.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.468544434970812
29140.0,Put,0.0,0.0,-0.0,0.0,0.0,0.0,0.396532423333975
29230.0,Call,2.0,1.0,-213959.15267181495,14.957496646358903,-778434.5932125392,85046.3809047971,0.385404375473506
29220.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.386503452562025
30675.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.305627196765937
29725.0,Call,16.0,17.0,-1997414.9406641722,-189.13763970492795,-2854141.174725835,-877009.7396578793,0.314836167612408
30500.0,Put,9.0,2.0,-85823.96432483422,-36.55971821338809,5258270.659019659,-148729.0297761239,0.274757183762002
30450.0,Call,33.0,35.0,-406535.0079091785,-165.30646722370773,-222750.05531424255,-667704.9231429958,0.274144272675748
28320.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.473190417538072
29325.0,Put,12.0,16.0,-1396405.577741514,59.79269673366752,2808835.7548513236,328314.29933322454,0.373091137530562
29525.0,Put,16.0,27.0,-2077803.2031036469,-42.207888770715805,5076249.258046757,-214797.641896945,0.344264490941335
29700.0,Call,155.0,241.0,-19657017.496778563,-1663.7117395319642,-29486672.718470983,-7806933.227896253,0.318633639714856
30510.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.282767667222323
29340.0,Put,1.0,1.0,-117829.66391046217,4.528446367928327,239727.954800995,24704.369900989455,0.370737120737805
30150.0,Call,30.0,37.0,-1322989.4996096336,-388.96883860544875,-890235.7933469615,-1517486.5520410284,0.264794852097563
29750.0,Call,70.0,105.0,-8566573.546423642,-898.956374628089,-11666153.652257575,-4120172.5306111695,0.311178656350315
28420.0,Put,5.0,3.0,-156763.1604843828,41.06264992222229,197185.50647672976,281744.1004732666,0.465708420552592
28840.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.427908268482505
28860.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.427653196964989
28410.0,Put,0.0,0.0,-0.0,0.0,0.0,0.0,0.466428446255895
