Strike,Type,OI,Volume,GEX,Vanna,DEX,Charm,IV
3930.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.416689801546175
3930.0,Put,33.0,32.0,-1184543.3287572793,1814.7417382675524,1525533.4017441592,1520980.4091743864,0.41567001876845
3880.0,Put,15.0,26.0,-279237.44929173484,565.2393796732774,342089.29744715,536389.833706069,0.470615589763762
3865.0,Put,10.0,1.0,-153935.2860822545,330.0339869244844,188370.50597400614,325324.53151327337,0.488846866506338
4220.0,Put,1.0,0.0,-8497.292957466212,-23.21101289446965,395756.8750194958,-19389.284592884433,0.413077869074987
3960.0,Put,54.0,54.0,-2826984.458136377,3303.482130252779,3890255.374346209,2559827.554339692,0.38433451977188
3955.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.391101236555646
3915.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.435758912929672
3910.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.443027683578012
3870.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.474462123769249
3945.0,Call,1.0,1.0,-43528.88340344491,58.81478095479512,-345161.3605275547,47689.87806211492,0.401688291837573
3935.0,Put,25.0,13.0,-957148.3982771474,1413.1318712254015,1242151.7363836134,1168452.7212987456,0.410083160154141
3855.0,Call,1.0,1.0,-11376.886062756537,27.382945110314637,-391112.53190838144,25592.454939338684,0.46248952201956
3855.0,Put,6.0,7.0,-82755.56307541764,182.23488008347059,102648.31652753164,185523.55962802033,0.504871343515695
3920.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.428617536335807
4045.0,Put,70.0,49.0,-6532895.655580351,-1528.2480717132562,15944511.568538347,-1003718.9762527702,0.324976852896505
4040.0,Put,57.0,37.0,-5342602.7015051795,-742.5295610964613,12317218.321589276,-490726.24738303537,0.326595315331482
4015.0,Put,55.0,62.0,-4893341.232303659,1591.0587866312148,8746634.02217788,1068140.6710144044,0.33328008046854
4045.0,Call,54.0,77.0,-5011882.885665052,-1166.4088351938462,-9485021.319020735,-767469.6856508495,0.326832552908567
4205.0,Put,2.0,0.0,-20371.905241729044,-53.93784271589469,789016.9716528573,-42813.05543241419,0.392613383902756
3940.0,Put,19.0,21.0,-775223.2752618843,1102.3882188774749,1011589.0762207293,897417.5915411253,0.40374514549676
3845.0,Put,16.0,11.0,-198828.85297655163,448.26806116755637,250494.5209408851,471329.59264808643,0.521433309277724
4080.0,Call,136.0,158.0,-10242256.599918265,-9070.555650502632,-13872157.267454546,-5981351.913955696,0.327102346861476
4180.0,Put,94.0,0.0,-1371146.9803046016,-3373.3682783808654,36759273.09522992,-2468353.9709917805,0.362107104833902
4180.0,Call,50.0,57.0,-966108.7713824869,-2085.6319353177064,-1014507.7288465813,-1738139.2388311091,0.413296627091695
