Strike,Type,OI,Volume,GEX,Vanna,DEX,Charm,IV
30630.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.711566271915528
28875.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.383329655552904
28800.0,Put,260.0,416.0,-18254290.689909603,2858.4950873288126,28068272.306063645,17836777.25298197,0.424926268007952
29320.0,Call,66.0,135.0,-19868827.286007337,879.3217011583704,-23300793.599168204,1862166.2253971435,0.1439350738199092
29170.0,Call,2.0,2.0,-345355.0970187666,38.82042938822184,-868852.1429610347,120435.99560197056,0.2110122172394634
29180.0,Put,25.0,42.0,-4472060.6002860945,490.49211897809903,3899903.8365123486,1481504.3046068987,0.2057162009218359
29190.0,Call,11.0,11.0,-2042504.9504787154,218.53867578238774,-4713127.684446518,642858.600935358,0.2000745253195613
29690.0,Call,10.0,11.0,-1316758.0633146432,-203.96508793972342,-1149735.4251128135,-705412.1427063099,0.235518529385227
29680.0,Call,15.0,21.0,-2035071.7398827388,-312.65798515087425,-1741217.4885922263,-1055589.8287974435,0.229913687541531
28730.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.462813827538768
28820.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.414128972486576
30575.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.684917519128612
30570.0,Call,3.0,0.0,-107748.95234754181,-21.75974278099325,-239984.8864134977,-218092.46337866745,0.682485442333717
29060.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.272938292637902
30460.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.628545618780711
28925.0,Put,21.0,1.0,-1860725.030921507,273.73893284764927,2458468.915774485,1422347.1281745057,0.35384485117322
29125.0,Call,1.0,2.0,-148507.89333553662,18.208116541382125,-445378.612268553,63149.84239999324,0.235900299527825
28675.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.49384348249418
28375.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0,0.679022108541971
28510.0,Put,9.0,8.0,-420572.5046488748,70.79990730956757,869969.1462859149,618741.636548909,0.595115586288039
28340.0,Put,5.0,10.0,-194352.34003482154,33.25885851333731,468078.4530566729,342216.99371249933,0.700675011642322
