Strike,Type,OI,Volume
4930.0,Put,0.0,0.0
4965.0,Put,0.0,0.0
4965.0,Call,1.0,1.0
4935.0,Call,124.0,1.0
4895.0,Call,2.0,1.0
4835.0,Call,34.0,22.0
4505.0,Call,0.0,0.0
4700.0,Call,163.0,28.0
4675.0,Call,36.0,2.0
4685.0,Call,7.0,1.0
4760.0,Put,9.0,29.0
4810.0,Put,0.0,0.0
4810.0,Call,28.0,42.0
4580.0,Call,28.0,0.0
4890.0,Put,0.0,0.0
4805.0,Call,31.0,18.0
4745.0,Call,9.0,27.0
4730.0,Put,18.0,23.0
4500.0,Put,261.0,19.0
4880.0,Put,0.0,0.0
4740.0,Put,9.0,11.0
4550.0,Put,289.0,55.0
4900.0,Put,4.0,3.0
4775.0,Put,7.0,12.0
4950.0,Call,107.0,25.0
4775.0,Call,76.0,84.0
4600.0,Put,433.0,344.0
4525.0,Call,2.0,1.0
4850.0,Call,144.0,67.0
4600.0,Call,168.0,4.0
4625.0,Put,77.0,80.0
4625.0,Call,66.0,7.0
4825.0,Call,66.0,41.0
4700.0,Put,151.0,266.0
4650.0,Put,263.0,377.0
4575.0,Call,448.0,1.0
4525.0,Put,192.0,16.0
4800.0,Put,21.0,16.0
4850.0,Put,9.0,8.0
4650.0,Call,225.0,54.0
4565.0,Put,7.0,3.0
4750.0,Call,315.0,274.0
4705.0,Put,24.0,27.0
4635.0,Put,15.0,14.0
4605.0,Call,13.0,0.0
4610.0,Put,6.0,2.0
4535.0,Call,2.0,0.0
4920.0,Put,0.0,0.0
4615.0,Put,5.0,4.0
4655.0,Put,16.0,19.0
4915.0,Put,0.0,0.0
4725.0,Call,91.0,63.0
4960.0,Call,0.0,1.0
4685.0,Put,10.0,15.0
4770.0,Call,15.0,19.0
4735.0,Put,11.0,22.0
4780.0,Call,44.0,47.0
4620.0,Call,19.0,1.0
4535.0,Put,1.0,0.0
4520.0,Call,1.0,0.0
4925.0,Call,42.0,2.0
4950.0,Put,0.0,0.0
4550.0,Call,43.0,0.0
4860.0,Call,7.0,5.0
4910.0,Put,0.0,0.0
4905.0,Put,0.0,0.0
4725.0,Put,58.0,76.0
4570.0,Call,19.0,1.0
4530.0,Call,6.0,0.0
4510.0,Put,19.0,4.0
4505.0,Put,1000.0,1.0
4515.0,Put,123.0,44.0
4495.0,Put,1001.0,0.0
4530.0,Put,4.0,1.0
4495.0,Call,0.0,0.0
4670.0,Put,22.0,26.0
4940.0,Put,0.0,0.0
4920.0,Call,3.0,3.0
4860.0,Put,0.0,0.0
4755.0,Put,11.0,17.0
4755.0,Call,13.0,30.0
4780.0,Put,3.0,3.0
4670.0,Call,31.0,0.0
4590.0,Put,8.0,2.0
4595.0,Put,15.0,12.0
4655.0,Call,5.0,2.0
4660.0,Call,16.0,10.0
4665.0,Put,4.0,12.0
4805.0,Put,0.0,0.0
4825.0,Put,1.0,0.0
4500.0,Call,35.0,1.0
4610.0,Call,6.0,0.0
4910.0,Call,5.0,2.0
4905.0,Call,5.0,5.0
4735.0,Call,12.0,13.0
4750.0,Put,127.0,127.0
4630.0,Put,41.0,34.0
4630.0,Call,7.0,9.0
4620.0,Put,6.0,4.0
4585.0,Call,1.0,0.0
4575.0,Put,370.0,22.0
4675.0,Put,17.0,23.0
4640.0,Call,17.0,6.0
4680.0,Call,2.0,0.0
4690.0,Put,17.0,10.0
4720.0,Call,48.0,80.0
4915.0,Call,8.0,6.0
4890.0,Call,26.0,9.0
4875.0,Put,1.0,0.0
4585.0,Put,15.0,8.0
4900.0,Call,262.0,73.0
4925.0,Put,1.0,0.0
4635.0,Call,9.0,0.0
4730.0,Call,58.0,51.0
4940.0,Call,56.0,0.0
4955.0,Call,3.0,2.0
4515.0,Call,10.0,0.0
4520.0,Put,32.0,4.0
4560.0,Put,9.0,9.0
4560.0,Call,1.0,0.0
4555.0,Put,42.0,24.0
4555.0,Call,0.0,0.0
4645.0,Put,13.0,12.0
4640.0,Put,123.0,51.0
4645.0,Call,2.0,2.0
4695.0,Put,9.0,13.0
4690.0,Call,2.0,2.0
4695.0,Call,28.0,9.0
4715.0,Call,11.0,13.0
4715.0,Put,19.0,23.0
4705.0,Call,6.0,7.0
4710.0,Put,59.0,17.0
4710.0,Call,63.0,11.0
4790.0,Put,1.0,1.0
4785.0,Call,7.0,9.0
4795.0,Call,2.0,5.0
4790.0,Call,30.0,31.0
4795.0,Put,0.0,0.0
4820.0,Put,0.0,0.0
4830.0,Call,15.0,27.0
4815.0,Put,0.0,0.0
4830.0,Put,0.0,0.0
4815.0,Call,17.0,13.0
4820.0,Call,4.0,5.0
4845.0,Call,55.0,33.0
4855.0,Put,0.0,0.0
4840.0,Call,9.0,5.0
4835.0,Put,0.0,0.0
4840.0,Put,0.0,0.0
4845.0,Put,0.0,0.0
4865.0,Put,0.0,0.0
4865.0,Call,1.0,1.0
4945.0,Call,78.0,3.0
4945.0,Put,0.0,0.0
4955.0,Put,0.0,0.0
4540.0,Call,0.0,0.0
4580.0,Put,4.0,4.0
4745.0,Put,6.0,8.0
4665.0,Call,4.0,1.0
4660.0,Put,21.0,24.0
4680.0,Put,27.0,31.0
4590.0,Call,15.0,0.0
4540.0,Put,3.0,3.0
4545.0,Call,0.0,0.0
4545.0,Put,10.0,1.0
4930.0,Call,0.0,1.0
4935.0,Put,0.0,0.0
4870.0,Call,111.0,118.0
4885.0,Put,0.0,0.0
4510.0,Call,0.0,0.0
4960.0,Put,0.0,0.0
4605.0,Put,19.0,24.0
4570.0,Put,10.0,3.0
