Strike,Type,OI,Volume
4365.0,Call,0.0,0.0
4320.0,Put,1.0,0.0
4270.0,Call,0.0,0.0
4285.0,Put,0.0,0.0
4460.0,Put,68.0,75.0
4455.0,Call,0.0,0.0
4535.0,Call,14.0,19.0
4540.0,Call,24.0,31.0
4365.0,Put,1.0,0.0
4670.0,Put,0.0,0.0
4680.0,Put,0.0,0.0
4670.0,Call,2.0,3.0
4685.0,Call,3.0,0.0
4655.0,Put,0.0,0.0
4660.0,Call,3.0,1.0
4655.0,Call,6.0,4.0
4660.0,Put,4.0,4.0
4690.0,Call,7.0,3.0
4690.0,Put,0.0,0.0
4445.0,Put,11.0,8.0
4460.0,Call,0.0,0.0
4445.0,Call,0.0,0.0
4465.0,Call,0.0,0.0
4410.0,Call,0.0,0.0
4390.0,Call,0.0,0.0
4495.0,Put,56.0,60.0
4515.0,Put,4.0,17.0
4335.0,Put,0.0,0.0
4295.0,Call,0.0,0.0
4355.0,Put,126.0,127.0
4385.0,Call,0.0,0.0
4570.0,Put,5.0,2.0
4570.0,Call,200.0,244.0
4680.0,Call,6.0,6.0
4360.0,Call,0.0,0.0
4360.0,Put,6.0,41.0
4560.0,Call,30.0,50.0
4700.0,Put,27.0,0.0
4630.0,Call,91.0,109.0
4545.0,Call,18.0,34.0
4695.0,Call,2.0,2.0
4695.0,Put,0.0,0.0
4520.0,Call,19.0,31.0
4510.0,Put,147.0,546.0
4505.0,Call,11.0,13.0
4470.0,Call,0.0,0.0
4490.0,Put,5.0,14.0
4530.0,Call,16.0,20.0
4665.0,Call,7.0,9.0
4345.0,Call,0.0,0.0
4310.0,Call,0.0,0.0
4340.0,Call,0.0,0.0
4555.0,Put,9.0,9.0
4565.0,Put,1.0,1.0
4555.0,Call,8.0,12.0
4425.0,Put,19.0,16.0
4625.0,Put,119.0,1.0
4450.0,Call,2.0,2.0
4475.0,Call,0.0,0.0
4480.0,Put,80.0,110.0
4510.0,Call,29.0,39.0
4415.0,Call,0.0,0.0
4480.0,Call,1.0,3.0
4515.0,Call,44.0,46.0
4620.0,Call,20.0,16.0
4620.0,Put,0.0,0.0
4610.0,Put,5.0,5.0
4605.0,Call,11.0,11.0
4615.0,Put,2.0,2.0
4425.0,Call,0.0,0.0
4295.0,Put,1.0,0.0
4315.0,Call,0.0,0.0
4375.0,Put,45.0,33.0
4390.0,Put,8.0,9.0
4435.0,Put,111.0,16.0
4440.0,Put,5.0,7.0
4495.0,Call,6.0,15.0
4635.0,Put,1.0,0.0
4300.0,Call,0.0,0.0
4650.0,Put,11.0,0.0
4635.0,Call,11.0,6.0
4415.0,Put,26.0,21.0
4410.0,Put,3.0,0.0
4405.0,Put,5.0,6.0
4470.0,Put,184.0,199.0
4705.0,Put,0.0,0.0
4525.0,Call,11.0,21.0
4395.0,Call,0.0,0.0
4525.0,Put,38.0,9.0
4405.0,Call,0.0,0.0
4490.0,Call,7.0,6.0
4340.0,Put,12.0,17.0
4290.0,Call,0.0,0.0
4260.0,Put,7.0,6.0
4435.0,Call,0.0,0.0
4440.0,Call,0.0,0.0
4705.0,Call,1.0,1.0
4685.0,Put,1.0,0.0
4665.0,Put,0.0,0.0
4640.0,Put,0.0,0.0
4315.0,Put,3.0,2.0
