Strike,Type,OI,Volume
7715.0,Put,0.0,0.0
7765.0,Put,0.0,0.0
7705.0,Put,0.0,0.0
7765.0,Call,0.0,0.0
7715.0,Call,34.0,12.0
7435.0,Call,73.0,20.0
7365.0,Put,126.0,123.0
7760.0,Call,0.0,0.0
7565.0,Call,134.0,194.0
7435.0,Put,184.0,294.0
7385.0,Call,54.0,2.0
7385.0,Put,231.0,87.0
7590.0,Put,12.0,16.0
7580.0,Call,749.0,375.0
7690.0,Call,54.0,55.0
7680.0,Put,0.0,0.0
7675.0,Call,387.0,37.0
7730.0,Call,13.0,4.0
7675.0,Put,0.0,0.0
7670.0,Call,567.0,115.0
7470.0,Call,460.0,76.0
7570.0,Call,333.0,453.0
7135.0,Call,0.0,0.0
7760.0,Put,0.0,0.0
7705.0,Call,30.0,35.0
7770.0,Put,0.0,0.0
7160.0,Put,267.0,51.0
7445.0,Call,153.0,27.0
7270.0,Call,67.0,0.0
7070.0,Call,3.0,0.0
7570.0,Put,23.0,76.0
7410.0,Call,299.0,3.0
7275.0,Call,98.0,0.0
7325.0,Call,130.0,0.0
7400.0,Call,859.0,21.0
7270.0,Put,77.0,50.0
7290.0,Call,84.0,6.0
7310.0,Put,524.0,279.0
7105.0,Call,1.0,0.0
7105.0,Put,9.0,1.0
7275.0,Put,600.0,156.0
7345.0,Call,45.0,40.0
7335.0,Call,12.0,11.0
7200.0,Call,270.0,0.0
7470.0,Put,156.0,395.0
7260.0,Put,94.0,59.0
7205.0,Call,1.0,0.0
7285.0,Call,0.0,0.0
7285.0,Put,104.0,132.0
7280.0,Call,195.0,1.0
7210.0,Put,154.0,21.0
7210.0,Call,82.0,6.0
7240.0,Put,116.0,24.0
7355.0,Call,1.0,0.0
7595.0,Put,14.0,18.0
7605.0,Put,2.0,1.0
7595.0,Call,184.0,176.0
7130.0,Call,13.0,0.0
7120.0,Call,8.0,0.0
7110.0,Put,169.0,21.0
7410.0,Put,113.0,72.0
7220.0,Put,212.0,34.0
7250.0,Put,2269.0,946.0
7220.0,Call,50.0,0.0
7430.0,Put,300.0,372.0
7250.0,Call,200.0,0.0
7070.0,Put,316.0,0.0
7125.0,Call,96.0,0.0
7170.0,Put,154.0,8.0
7700.0,Put,1.0,0.0
7075.0,Call,70.0,0.0
7610.0,Put,5.0,7.0
7380.0,Put,420.0,403.0
7200.0,Put,1457.0,440.0
7660.0,Put,1.0,0.0
7190.0,Call,21.0,0.0
7650.0,Call,622.0,676.0
7065.0,Call,2.0,0.0
7095.0,Call,0.0,0.0
7695.0,Put,0.0,0.0
7695.0,Call,50.0,50.0
7420.0,Call,363.0,7.0
7150.0,Put,2355.0,276.0
7125.0,Put,120.0,1.0
7100.0,Put,303.0,48.0
7600.0,Put,11.0,22.0
7175.0,Call,66.0,0.0
7180.0,Call,46.0,30.0
7350.0,Put,1786.0,1290.0
7490.0,Put,145.0,276.0
7555.0,Put,17.0,61.0
7585.0,Call,53.0,128.0
7295.0,Put,194.0,166.0
7395.0,Put,127.0,88.0
7510.0,Call,594.0,901.0
7150.0,Call,152.0,1.0
7440.0,Call,884.0,1319.0
7420.0,Put,633.0,508.0
7370.0,Put,195.0,162.0
7520.0,Put,327.0,871.0
7500.0,Call,1010.0,1069.0
7455.0,Put,72.0,112.0
7560.0,Put,18.0,63.0
7140.0,Put,192.0,0.0
7400.0,Put,1748.0,2364.0
7290.0,Put,169.0,105.0
7160.0,Call,16.0,0.0
7185.0,Put,21.0,7.0
7165.0,Call,1.0,0.0
7395.0,Call,104.0,0.0
7445.0,Put,276.0,461.0
7700.0,Call,390.0,48.0
7535.0,Put,92.0,123.0
7440.0,Put,229.0,227.0
7115.0,Call,0.0,0.0
7525.0,Put,84.0,217.0
7090.0,Put,159.0,2.0
7225.0,Put,331.0,53.0
7180.0,Put,249.0,120.0
7230.0,Put,144.0,25.0
7300.0,Call,279.0,15.0
7460.0,Put,144.0,218.0
7295.0,Call,0.0,0.0
7345.0,Put,91.0,73.0
7205.0,Put,26.0,1.0
7080.0,Call,0.0,2.0
7530.0,Call,457.0,710.0
7525.0,Call,2193.0,2955.0
7800.0,Call,54.0,2.0
7240.0,Call,32.0,0.0
7550.0,Put,81.0,115.0
7580.0,Put,16.0,36.0
7425.0,Call,660.0,5.0
7450.0,Put,1397.0,1739.0
7265.0,Put,91.0,114.0
7795.0,Call,2.0,0.0
7095.0,Put,35.0,2.0
7085.0,Put,22.0,0.0
