Strike,Type,OI,Volume,GEX,Vanna,DEX,Charm,IV
29875.0,Put,6.0,4.0,-56614.031705380774,22.47686493470035,33240.35718572436,105691.32926150976,0.303230961605757
29800.0,Call,207.0,0.0,-1662054.1638492828,673.3542464913508,-127382619.4507466,3328342.2285953006,0.317068204102797
31300.0,Call,791.0,1187.0,-129426268.69606045,-24041.79592473318,-67375891.83469205,-59304814.043901406,0.1590896164088741
30375.0,Call,8.0,0.0,-315455.85941948346,97.9617784982757,-4802749.46689539,328783.59939447726,0.2159905646166634
30950.0,Put,42.0,130.0,-12044401.723416934,506.3308759049969,10378536.670394279,1250740.8348650085,0.1594694546121937
31200.0,Call,183.0,449.0,-42927941.03391765,-5345.9566644489905,-26416700.200446166,-12796789.903066253,0.1544008222548356
29525.0,Put,4.0,0.0,-17059.19522576111,7.480471366842806,10996.370155755603,41854.40874965461,0.360810431730045
29850.0,Call,33.0,0.0,-295199.74450060696,117.98315653025496,-20292347.30748504,566203.0201578529,0.307939896527803
29475.0,Put,10.0,0.0,-38100.932658901394,16.929667634372947,24799.376907672526,96694.48909422872,0.368315298006023
30200.0,Put,104.0,118.0,-2006348.5672407947,728.3580005384938,983847.9041369939,2665186.837340777,0.235969533791705
30700.0,Put,149.0,346.0,-21467593.852833025,4034.709039169065,12083967.326540945,10928166.963334717,0.1746835819723632
30000.0,Call,23.0,2.0,-282678.30354733445,108.62681584676174,-14108770.630357407,470945.62332772993,0.27841905904804
30700.0,Call,79.0,34.0,-11382147.07633444,2139.208148284186,-42590841.81931109,5800840.81695788,0.1746835819723722
30500.0,Put,206.0,307.0,-13140056.689959409,3583.1615852379787,6638395.590212926,10975599.227565382,0.1975372653865134
31200.0,Put,8.0,23.0,-1876631.3020292069,-233.70302358247756,3806971.830714939,-560102.2080887053,0.1544008222548319
31300.0,Put,1.0,4.0,-163623.60138566548,-30.39417942444061,535046.9132193321,-75059.44279318265,0.1590896164088796
29650.0,Call,42.0,0.0,-240144.28332073407,101.56419013979436,-25898317.21745193,542247.8496165691,0.342024867501422
29750.0,Call,18.0,1.0,-129399.7243545868,53.16280988285534,-11084638.624101337,270104.12982056785,0.325781295213999
30250.0,Put,178.0,430.0,-4230714.419197181,1473.3931595062174,2093294.945527626,5270759.000217894,0.230690306236112
31500.0,Call,100.0,277.0,-6469069.422104265,-1857.597321375777,-2808813.5120842885,-5026788.713804467,0.1745112805173461
30800.0,Put,133.0,443.0,-27283429.019262217,3648.71911474187,17447492.350633107,9456918.73487931,0.1671745567593597
31500.0,Put,4.0,4.0,-258762.77688421644,-74.30389285503728,2368547.586905657,-201411.3978847335,0.1745112805173626
30100.0,Put,59.0,96.0,-898134.4404437258,336.2643894880965,468677.8749353453,1341356.2556896603,0.257238078325096
