Strike,Type,OI,Volume
4375.0,Call,0.0,0.0
4450.0,Call,3.0,0.0
4745.0,Put,8.0,0.0
4715.0,Call,10.0,10.0
4785.0,Put,0.0,0.0
4690.0,Put,7.0,6.0
4710.0,Call,37.0,58.0
4460.0,Put,8.0,6.0
4420.0,Call,0.0,0.0
4720.0,Call,89.0,129.0
4745.0,Call,55.0,52.0
4460.0,Call,0.0,0.0
4355.0,Put,0.0,0.0
4370.0,Call,0.0,0.0
4430.0,Put,0.0,0.0
4390.0,Put,0.0,0.0
4380.0,Call,0.0,0.0
4610.0,Call,0.0,0.0
4570.0,Call,0.0,0.0
4565.0,Put,18.0,18.0
4565.0,Call,0.0,0.0
4560.0,Call,0.0,0.0
4560.0,Put,22.0,7.0
4495.0,Call,0.0,0.0
4635.0,Call,0.0,0.0
4590.0,Call,1.0,0.0
4595.0,Put,8.0,0.0
4615.0,Put,14.0,14.0
4735.0,Put,11.0,0.0
4405.0,Put,0.0,0.0
4480.0,Put,3.0,2.0
4465.0,Call,0.0,0.0
4465.0,Put,3.0,0.0
4470.0,Put,0.0,0.0
4620.0,Put,137.0,24.0
4735.0,Call,3.0,8.0
4800.0,Put,15.0,0.0
4415.0,Call,0.0,0.0
4445.0,Put,3.0,0.0
4620.0,Call,0.0,0.0
4630.0,Call,1.0,1.0
4665.0,Put,3.0,2.0
4495.0,Put,0.0,0.0
4490.0,Call,0.0,0.0
4490.0,Put,2.0,1.0
4485.0,Call,0.0,0.0
4370.0,Put,2.0,0.0
4570.0,Put,9.0,4.0
4585.0,Call,0.0,0.0
4420.0,Put,2.0,2.0
4455.0,Put,0.0,0.0
4740.0,Call,103.0,139.0
4720.0,Put,22.0,73.0
4520.0,Call,0.0,0.0
4360.0,Call,0.0,0.0
