Strike,Type,OI,Volume
28625.0,Put,29.0,86.0
28590.0,Call,14.0,8.0
28590.0,Put,11.0,49.0
28670.0,Put,19.0,66.0
28050.0,Call,28.0,3.0
28410.0,Put,18.0,42.0
28425.0,Put,32.0,62.0
27890.0,Put,6.0,3.0
27820.0,Put,13.0,1.0
27810.0,Call,8.0,0.0
28520.0,Call,3.0,11.0
28620.0,Put,18.0,53.0
29150.0,Put,1.0,0.0
27440.0,Call,1.0,0.0
28490.0,Call,7.0,9.0
28510.0,Put,4.0,3.0
28080.0,Put,21.0,12.0
28470.0,Call,13.0,11.0
28380.0,Put,38.0,76.0
27890.0,Call,7.0,1.0
27870.0,Call,6.0,0.0
27830.0,Call,7.0,2.0
27980.0,Call,10.0,0.0
27980.0,Put,51.0,48.0
27910.0,Call,17.0,0.0
27825.0,Call,36.0,10.0
29250.0,Put,0.0,0.0
27525.0,Call,22.0,0.0
27450.0,Call,51.0,15.0
27425.0,Put,57.0,4.0
28500.0,Call,165.0,21.0
29500.0,Put,0.0,0.0
28700.0,Put,280.0,532.0
28025.0,Put,31.0,32.0
28650.0,Call,84.0,84.0
28700.0,Call,219.0,202.0
28350.0,Call,62.0,6.0
28150.0,Call,62.0,4.0
28250.0,Put,64.0,124.0
28000.0,Put,195.0,339.0
28500.0,Put,511.0,652.0
27900.0,Put,103.0,71.0
30000.0,Put,1.0,0.0
27725.0,Put,59.0,12.0
27450.0,Put,93.0,20.0
29500.0,Call,319.0,90.0
27600.0,Call,72.0,10.0
28100.0,Put,111.0,97.0
27800.0,Call,87.0,39.0
27600.0,Put,81.0,90.0
27900.0,Call,104.0,0.0
27725.0,Call,23.0,0.0
28550.0,Put,73.0,125.0
27675.0,Put,32.0,11.0
27625.0,Put,51.0,0.0
29250.0,Call,78.0,37.0
28400.0,Put,234.0,406.0
28100.0,Call,94.0,6.0
28150.0,Put,49.0,79.0
28450.0,Call,54.0,7.0
28350.0,Put,95.0,133.0
28450.0,Put,49.0,90.0
28200.0,Put,164.0,275.0
27650.0,Put,54.0,26.0
27950.0,Put,40.0,34.0
27950.0,Call,76.0,16.0
28600.0,Call,159.0,136.0
27500.0,Call,206.0,16.0
28025.0,Call,47.0,1.0
28550.0,Call,92.0,3.0
28075.0,Put,22.0,12.0
27775.0,Call,28.0,0.0
27700.0,Put,58.0,58.0
27700.0,Call,42.0,0.0
28200.0,Call,46.0,3.0
27590.0,Put,10.0,4.0
28010.0,Call,5.0,0.0
29100.0,Call,64.0,129.0
29200.0,Call,52.0,90.0
28900.0,Put,27.0,87.0
28400.0,Call,155.0,298.0
28310.0,Call,28.0,69.0
27570.0,Put,7.0,4.0
27670.0,Put,15.0,12.0
28175.0,Call,14.0,0.0
27580.0,Put,14.0,4.0
27720.0,Call,5.0,0.0
27720.0,Put,12.0,4.0
27880.0,Put,0.0,0.0
27880.0,Call,3.0,0.0
27940.0,Call,3.0,0.0
27760.0,Call,0.0,0.0
27780.0,Call,11.0,0.0
27580.0,Call,0.0,0.0
28225.0,Put,5.0,7.0
28130.0,Put,2.0,0.0
28140.0,Put,15.0,22.0
28130.0,Call,1.0,0.0
28220.0,Call,0.0,0.0
28620.0,Call,45.0,47.0
28670.0,Call,21.0,46.0
28950.0,Put,7.0,7.0
28850.0,Call,71.0,217.0
29050.0,Call,73.0,170.0
28140.0,Call,6.0,0.0
27550.0,Call,66.0,0.0
27575.0,Call,27.0,0.0
27830.0,Put,21.0,1.0
27510.0,Put,10.0,3.0
27490.0,Put,14.0,15.0
27820.0,Call,4.0,0.0
27780.0,Put,18.0,0.0
27770.0,Call,3.0,0.0
27770.0,Put,12.0,6.0
27630.0,Call,0.0,0.0
27630.0,Put,4.0,4.0
28660.0,Put,23.0,58.0
28660.0,Call,36.0,67.0
28530.0,Call,12.0,7.0
28530.0,Put,35.0,41.0
28430.0,Call,3.0,5.0
28430.0,Put,27.0,68.0
28640.0,Call,37.0,27.0
28640.0,Put,25.0,55.0
28610.0,Call,61.0,11.0
28580.0,Call,12.0,4.0
28575.0,Call,50.0,8.0
27850.0,Put,78.0,35.0
27675.0,Call,21.0,0.0
27975.0,Put,9.0,5.0
27975.0,Call,20.0,0.0
27750.0,Call,70.0,10.0
27875.0,Put,35.0,3.0
28320.0,Call,5.0,1.0
28310.0,Put,5.0,7.0
27490.0,Call,3.0,0.0
27510.0,Call,3.0,0.0
27560.0,Call,0.0,0.0
27560.0,Put,21.0,8.0
27540.0,Call,0.0,0.0
28320.0,Put,18.0,37.0
28850.0,Put,116.0,269.0
28800.0,Call,268.0,724.0
28390.0,Call,3.0,6.0
28380.0,Call,4.0,3.0
27425.0,Call,23.0,0.0
27475.0,Call,20.0,0.0
27475.0,Put,19.0,10.0
27650.0,Call,114.0,0.0
27625.0,Call,55.0,0.0
27875.0,Call,65.0,2.0
27925.0,Put,20.0,5.0
27925.0,Call,8.0,0.0
28280.0,Call,3.0,1.0
28230.0,Call,0.0,0.0
28225.0,Call,2.0,0.0
28000.0,Call,221.0,21.0
28290.0,Call,10.0,1.0
27470.0,Call,3.0,0.0
27840.0,Put,22.0,0.0
27860.0,Call,6.0,0.0
28580.0,Put,9.0,33.0
28525.0,Put,118.0,327.0
28520.0,Put,15.0,21.0
28510.0,Call,5.0,8.0
27825.0,Put,23.0,0.0
28750.0,Call,96.0,286.0
28300.0,Put,412.0,560.0
27730.0,Call,0.0,0.0
27660.0,Put,7.0,0.0
27640.0,Put,25.0,0.0
27960.0,Call,0.0,0.0
28475.0,Call,15.0,6.0
28630.0,Put,16.0,69.0
28630.0,Call,39.0,44.0
28390.0,Put,12.0,15.0
27920.0,Call,5.0,0.0
27550.0,Put,33.0,0.0
28075.0,Call,69.0,0.0
27850.0,Call,33.0,0.0
28560.0,Put,90.0,174.0
28175.0,Put,18.0,11.0
28125.0,Call,59.0,8.0
28250.0,Call,142.0,1.0
28610.0,Put,27.0,52.0
28410.0,Call,4.0,6.0
27680.0,Call,0.0,0.0
27670.0,Call,0.0,0.0
27610.0,Call,1.0,0.0
27520.0,Call,0.0,0.0
27960.0,Put,16.0,10.0
27480.0,Put,21.0,16.0
27460.0,Put,9.0,6.0
27775.0,Put,15.0,5.0
27525.0,Put,31.0,14.0
27575.0,Put,41.0,6.0
28675.0,Put,27.0,51.0
27500.0,Put,312.0,299.0
27710.0,Call,0.0,0.0
28090.0,Call,5.0,0.0
28110.0,Put,7.0,3.0
28600.0,Put,140.0,312.0
28680.0,Put,35.0,56.0
28690.0,Put,20.0,58.0
28675.0,Call,19.0,33.0
28710.0,Call,7.0,20.0
28680.0,Call,30.0,37.0
28690.0,Call,16.0,15.0
28710.0,Put,100.0,227.0
28720.0,Call,25.0,40.0
28730.0,Call,19.0,64.0
28725.0,Put,9.0,14.0
28725.0,Call,126.0,156.0
28730.0,Put,40.0,264.0
28720.0,Put,25.0,57.0
28825.0,Call,26.0,40.0
28830.0,Put,18.0,40.0
28825.0,Put,8.0,16.0
28820.0,Put,10.0,18.0
28820.0,Call,6.0,8.0
28910.0,Put,10.0,12.0
28920.0,Put,0.0,0.0
28910.0,Call,15.0,24.0
28980.0,Put,15.0,15.0
28960.0,Call,60.0,101.0
28980.0,Call,26.0,88.0
28970.0,Put,0.0,0.0
28970.0,Call,31.0,34.0
29300.0,Put,0.0,0.0
29550.0,Put,0.0,0.0
29450.0,Put,0.0,0.0
29450.0,Call,35.0,12.0
29550.0,Call,16.0,12.0
28880.0,Put,19.0,58.0
28890.0,Put,14.0,22.0
28875.0,Call,22.0,40.0
28880.0,Call,17.0,28.0
28890.0,Call,24.0,48.0
28870.0,Put,25.0,66.0
28870.0,Call,9.0,13.0
28860.0,Call,29.0,110.0
28860.0,Put,22.0,24.0
28875.0,Put,11.0,15.0
28840.0,Call,29.0,51.0
28770.0,Call,23.0,59.0
28790.0,Put,3.0,6.0
28775.0,Put,10.0,20.0
28780.0,Put,6.0,9.0
28780.0,Call,13.0,18.0
28810.0,Put,9.0,12.0
28830.0,Call,7.0,29.0
28790.0,Call,11.0,13.0
28810.0,Call,14.0,55.0
28840.0,Put,18.0,39.0
28775.0,Call,23.0,38.0
28740.0,Put,27.0,64.0
28740.0,Call,21.0,51.0
28760.0,Put,14.0,46.0
28760.0,Call,5.0,13.0
28770.0,Put,9.0,46.0
29300.0,Call,29.0,61.0
29350.0,Call,74.0,64.0
28940.0,Call,29.0,41.0
28960.0,Put,11.0,15.0
29400.0,Call,29.0,41.0
29350.0,Put,0.0,0.0
29400.0,Put,0.0,0.0
27480.0,Call,1.0,0.0
28940.0,Put,1.0,1.0
28920.0,Call,38.0,48.0
28925.0,Call,32.0,38.0
28930.0,Call,79.0,209.0
28930.0,Put,0.0,0.0
28925.0,Put,1.0,2.0
28475.0,Put,60.0,57.0
27790.0,Call,0.0,0.0
28300.0,Call,146.0,8.0
27730.0,Put,5.0,0.0
27740.0,Call,7.0,0.0
27740.0,Put,12.0,1.0
27760.0,Put,14.0,5.0
28120.0,Call,10.0,0.0
28120.0,Put,14.0,4.0
28160.0,Put,9.0,11.0
28325.0,Put,7.0,16.0
28360.0,Call,22.0,4.0
28340.0,Call,7.0,12.0
28570.0,Call,8.0,10.0
28575.0,Put,7.0,23.0
29150.0,Call,94.0,118.0
27430.0,Put,10.0,0.0
27590.0,Call,1.0,0.0
27610.0,Put,58.0,75.0
27640.0,Call,0.0,0.0
27660.0,Call,0.0,0.0
27790.0,Put,13.0,5.0
28030.0,Put,20.0,8.0
28020.0,Call,0.0,0.0
28010.0,Put,4.0,2.0
28020.0,Put,15.0,10.0
28090.0,Put,4.0,3.0
28080.0,Call,14.0,0.0
28110.0,Call,7.0,0.0
28160.0,Call,9.0,0.0
28170.0,Put,17.0,12.0
28190.0,Call,5.0,0.0
28210.0,Call,9.0,0.0
28210.0,Put,24.0,25.0
28220.0,Put,14.0,18.0
28240.0,Put,14.0,19.0
28230.0,Put,7.0,8.0
28290.0,Put,22.0,30.0
28325.0,Call,14.0,2.0
28330.0,Put,4.0,3.0
28330.0,Call,0.0,0.0
28340.0,Put,15.0,24.0
28360.0,Put,33.0,47.0
28375.0,Put,22.0,12.0
28370.0,Call,6.0,9.0
28370.0,Put,7.0,0.0
28460.0,Put,21.0,58.0
28470.0,Put,12.0,16.0
28440.0,Call,17.0,13.0
28460.0,Call,10.0,14.0
28480.0,Put,17.0,21.0
28480.0,Call,4.0,10.0
