Strike,Type,OI,Volume
29980.0,Put,0.0,0.0
30070.0,Call,6.0,6.0
29375.0,Put,8.0,6.0
31000.0,Call,6.0,5.0
28975.0,Call,4.0,0.0
28375.0,Call,9.0,0.0
29100.0,Put,85.0,121.0
29500.0,Put,26.0,52.0
29125.0,Put,10.0,2.0
28500.0,Call,13.0,0.0
30075.0,Put,0.0,0.0
29990.0,Put,0.0,0.0
29960.0,Put,0.0,0.0
28980.0,Put,9.0,6.0
28970.0,Call,0.0,0.0
28830.0,Call,1.0,0.0
28530.0,Call,0.0,0.0
28270.0,Put,11.0,12.0
29030.0,Call,0.0,0.0
28830.0,Put,15.0,14.0
28770.0,Call,0.0,0.0
28490.0,Call,0.0,0.0
29980.0,Call,8.0,12.0
29920.0,Call,21.0,20.0
29910.0,Put,0.0,0.0
29870.0,Call,10.0,34.0
28550.0,Put,33.0,39.0
29850.0,Put,0.0,0.0
30100.0,Call,30.0,40.0
30500.0,Put,0.0,0.0
28250.0,Put,48.0,61.0
29670.0,Call,11.0,12.0
29225.0,Call,9.0,23.0
28375.0,Put,18.0,1.0
28275.0,Call,0.0,0.0
28330.0,Call,0.0,0.0
29125.0,Call,18.0,7.0
28875.0,Call,12.0,0.0
28775.0,Put,12.0,34.0
28825.0,Put,18.0,15.0
29300.0,Put,288.0,479.0
29300.0,Call,35.0,128.0
30080.0,Put,0.0,0.0
30130.0,Call,0.0,0.0
29510.0,Put,2.0,4.0
29130.0,Call,4.0,1.0
30080.0,Call,3.0,3.0
29500.0,Call,111.0,369.0
28200.0,Put,102.0,179.0
31000.0,Put,0.0,0.0
30000.0,Put,0.0,0.0
30500.0,Call,56.0,46.0
30250.0,Put,0.0,0.0
28800.0,Put,115.0,141.0
28150.0,Put,11.0,4.0
28750.0,Put,68.0,133.0
29000.0,Put,81.0,182.0
29250.0,Put,51.0,102.0
28325.0,Put,9.0,0.0
28600.0,Call,150.0,36.0
28950.0,Put,48.0,83.0
29000.0,Call,52.0,5.0
29750.0,Call,35.0,49.0
28225.0,Put,6.0,0.0
29850.0,Call,13.0,22.0
29475.0,Call,17.0,20.0
28800.0,Call,42.0,0.0
28650.0,Put,26.0,31.0
29425.0,Put,24.0,30.0
29275.0,Call,8.0,4.0
29350.0,Call,29.0,24.0
29400.0,Call,76.0,55.0
28325.0,Call,1.0,0.0
28825.0,Call,8.0,0.0
28470.0,Put,90.0,99.0
28440.0,Put,4.0,2.0
28430.0,Call,0.0,0.0
28420.0,Call,0.0,0.0
28430.0,Put,6.0,3.0
28570.0,Put,12.0,12.0
28560.0,Call,0.0,0.0
28570.0,Call,0.0,0.0
28690.0,Call,0.0,0.0
28710.0,Put,2.0,4.0
28810.0,Put,6.0,6.0
28810.0,Call,7.0,0.0
29370.0,Call,55.0,194.0
30025.0,Call,8.0,14.0
28500.0,Put,98.0,270.0
29150.0,Call,29.0,20.0
29200.0,Put,102.0,238.0
29200.0,Call,77.0,31.0
29360.0,Put,14.0,25.0
30090.0,Put,0.0,0.0
30110.0,Put,0.0,0.0
30090.0,Call,6.0,4.0
28780.0,Call,0.0,0.0
28840.0,Put,10.0,3.0
28590.0,Call,0.0,0.0
28410.0,Call,0.0,0.0
28260.0,Call,0.0,0.0
28220.0,Put,0.0,0.0
30600.0,Call,21.0,22.0
29070.0,Put,10.0,16.0
29030.0,Put,19.0,31.0
28780.0,Put,7.0,7.0
28310.0,Call,0.0,0.0
