Strike,Type,OI,Volume
4495.0,Put,1.0,0.0
4570.0,Put,2.0,3.0
4935.0,Put,0.0,0.0
4940.0,Call,52.0,0.0
4810.0,Call,10.0,20.0
4695.0,Call,1.0,30.0
4685.0,Put,23.0,53.0
4630.0,Call,0.0,0.0
4645.0,Put,15.0,16.0
4615.0,Put,12.0,16.0
4620.0,Put,17.0,21.0
4685.0,Call,3.0,75.0
4630.0,Put,9.0,9.0
4620.0,Call,1.0,0.0
4655.0,Call,1.0,3.0
4555.0,Call,0.0,0.0
4540.0,Call,0.0,0.0
4520.0,Call,0.0,0.0
4515.0,Call,0.0,0.0
4520.0,Put,75.0,1.0
4505.0,Put,0.0,0.0
4540.0,Put,0.0,0.0
4510.0,Call,0.0,0.0
4510.0,Put,2.0,0.0
4505.0,Call,0.0,0.0
4860.0,Put,0.0,0.0
4765.0,Put,2.0,3.0
4760.0,Call,36.0,13.0
4895.0,Put,0.0,0.0
4755.0,Call,9.0,13.0
4760.0,Put,2.0,0.0
4710.0,Call,20.0,164.0
4665.0,Call,0.0,3.0
4730.0,Put,38.0,64.0
4765.0,Call,2.0,20.0
4770.0,Call,53.0,14.0
4910.0,Put,0.0,0.0
4910.0,Call,0.0,0.0
4940.0,Put,0.0,0.0
4945.0,Put,0.0,0.0
4945.0,Call,0.0,0.0
4845.0,Put,0.0,0.0
4605.0,Put,4.0,0.0
4905.0,Put,0.0,0.0
4710.0,Put,34.0,50.0
4495.0,Call,0.0,0.0
4660.0,Put,17.0,49.0
4930.0,Call,0.0,0.0
4915.0,Call,0.0,0.0
4865.0,Put,0.0,0.0
4855.0,Call,1.0,0.0
4835.0,Put,0.0,0.0
4830.0,Put,0.0,0.0
4820.0,Call,16.0,14.0
4820.0,Put,0.0,0.0
4740.0,Call,20.0,31.0
4890.0,Put,0.0,0.0
4840.0,Put,2.0,2.0
4590.0,Call,0.0,0.0
4610.0,Call,0.0,0.0
