Strike,Type,OI,Volume
4705.0,Call,45.0,35.0
4515.0,Put,1.0,1.0
4510.0,Call,0.0,0.0
4510.0,Put,2.0,29.0
4690.0,Put,0.0,43.0
4505.0,Put,0.0,0.0
4505.0,Call,0.0,0.0
4535.0,Call,0.0,0.0
4515.0,Call,0.0,0.0
4750.0,Call,153.0,47.0
4825.0,Put,0.0,0.0
4825.0,Call,85.0,4.0
4700.0,Call,72.0,154.0
4625.0,Call,11.0,0.0
4725.0,Put,67.0,0.0
4850.0,Call,59.0,17.0
4775.0,Put,1.0,1.0
4925.0,Call,14.0,1.0
4675.0,Call,151.0,2.0
4625.0,Put,56.0,43.0
4575.0,Put,104.0,19.0
4525.0,Call,0.0,0.0
4720.0,Put,5.0,11.0
4725.0,Call,5.0,105.0
4550.0,Put,20.0,24.0
4550.0,Call,0.0,0.0
4650.0,Call,14.0,0.0
4925.0,Put,0.0,0.0
4750.0,Put,40.0,2.0
4900.0,Call,7.0,4.0
4700.0,Put,136.0,66.0
4845.0,Call,3.0,2.0
4840.0,Call,2.0,1.0
4820.0,Call,14.0,0.0
4770.0,Put,0.0,1.0
4855.0,Call,6.0,0.0
4650.0,Put,70.0,51.0
4580.0,Call,0.0,0.0
4570.0,Call,0.0,0.0
4570.0,Put,5.0,0.0
4610.0,Put,1.0,12.0
4620.0,Call,0.0,0.0
4630.0,Put,0.0,28.0
4630.0,Call,0.0,0.0
4615.0,Call,0.0,0.0
4710.0,Put,1.0,5.0
4715.0,Call,0.0,30.0
4745.0,Put,59.0,0.0
4830.0,Put,0.0,0.0
4830.0,Call,2.0,1.0
4920.0,Call,1.0,2.0
4785.0,Call,3.0,6.0
4790.0,Call,1.0,9.0
4695.0,Call,0.0,36.0
4730.0,Call,12.0,29.0
4690.0,Call,11.0,13.0
4850.0,Put,1.0,0.0
4875.0,Call,17.0,4.0
4555.0,Put,2.0,2.0
4655.0,Put,2.0,89.0
4645.0,Call,1.0,0.0
4640.0,Call,1.0,0.0
4730.0,Put,0.0,2.0
4735.0,Put,30.0,0.0
4755.0,Call,0.0,2.0
4765.0,Put,0.0,0.0
4775.0,Call,22.0,10.0
4800.0,Put,7.0,0.0
4675.0,Put,80.0,119.0
4600.0,Put,201.0,202.0
4575.0,Call,9.0,0.0
4905.0,Call,0.0,0.0
4905.0,Put,0.0,0.0
4900.0,Put,0.0,0.0
4895.0,Call,0.0,1.0
4875.0,Put,0.0,0.0
4860.0,Put,0.0,0.0
4840.0,Put,0.0,0.0
4835.0,Call,3.0,1.0
4835.0,Put,0.0,0.0
4680.0,Put,14.0,17.0
4590.0,Put,4.0,6.0
4585.0,Put,1.0,17.0
4475.0,Put,29.0,13.0
4720.0,Call,0.0,98.0
4795.0,Call,0.0,7.0
4500.0,Put,22.0,14.0
4525.0,Put,19.0,9.0
4800.0,Call,66.0,146.0
4490.0,Call,0.0,0.0
4485.0,Call,0.0,0.0
4485.0,Put,2.0,18.0
4490.0,Put,0.0,2.0
4495.0,Call,0.0,0.0
4595.0,Call,0.0,0.0
4640.0,Put,87.0,10.0
4660.0,Put,0.0,12.0
4780.0,Put,1.0,0.0
4780.0,Call,8.0,13.0
4770.0,Call,9.0,23.0
4870.0,Put,0.0,0.0
4865.0,Call,0.0,3.0
4865.0,Put,0.0,0.0
4860.0,Call,100.0,0.0
4880.0,Put,0.0,0.0
4890.0,Call,0.0,0.0
4885.0,Put,0.0,0.0
4880.0,Call,0.0,1.0
4870.0,Call,6.0,0.0
4915.0,Call,15.0,0.0
4930.0,Call,0.0,1.0
4470.0,Put,1.0,3.0
4470.0,Call,0.0,0.0
4480.0,Put,1.0,26.0
4480.0,Call,0.0,0.0
4495.0,Put,1.0,0.0
4530.0,Put,0.0,0.0
4520.0,Put,9.0,1.0
4565.0,Put,10.0,1.0
4520.0,Call,0.0,0.0
4560.0,Call,0.0,0.0
4580.0,Put,10.0,0.0
4565.0,Call,0.0,0.0
