Strike,Type,OI,Volume
29300.0,Put,70.0,1092.0
28910.0,Call,11.0,1.0
28480.0,Put,7.0,5.0
28490.0,Call,0.0,0.0
28590.0,Call,4.0,0.0
28775.0,Call,4.0,0.0
28530.0,Put,17.0,27.0
28530.0,Call,1.0,0.0
28690.0,Call,8.0,2.0
28920.0,Put,8.0,39.0
28580.0,Put,11.0,10.0
28590.0,Put,12.0,22.0
28130.0,Put,8.0,15.0
28340.0,Put,1.0,20.0
28030.0,Call,0.0,0.0
28060.0,Call,0.0,0.0
28190.0,Call,0.0,0.0
28210.0,Put,1.0,0.0
28830.0,Put,15.0,36.0
28690.0,Put,24.0,19.0
28675.0,Call,14.0,0.0
28630.0,Call,0.0,0.0
28890.0,Call,8.0,0.0
28920.0,Call,9.0,0.0
28510.0,Call,0.0,0.0
28910.0,Put,11.0,29.0
28840.0,Put,8.0,26.0
28460.0,Put,5.0,11.0
28640.0,Put,9.0,18.0
28730.0,Put,1.0,7.0
28740.0,Put,1.0,8.0
28790.0,Call,2.0,0.0
28830.0,Call,0.0,1.0
28870.0,Call,10.0,1.0
28500.0,Call,36.0,4.0
28200.0,Put,111.0,48.0
28150.0,Call,26.0,0.0
28250.0,Call,27.0,0.0
30500.0,Call,62.0,28.0
28550.0,Call,8.0,1.0
29000.0,Call,89.0,24.0
28750.0,Call,11.0,0.0
28350.0,Put,66.0,185.0
30000.0,Put,0.0,2.0
28100.0,Call,59.0,37.0
28950.0,Call,12.0,7.0
29750.0,Call,138.0,400.0
28550.0,Put,34.0,130.0
28075.0,Put,24.0,0.0
28325.0,Call,2.0,2.0
28375.0,Call,2.0,1.0
29150.0,Put,158.0,400.0
28075.0,Call,21.0,0.0
28125.0,Put,16.0,2.0
29000.0,Put,300.0,893.0
29250.0,Put,101.0,815.0
28320.0,Put,4.0,3.0
28310.0,Put,13.0,0.0
28310.0,Call,0.0,0.0
28300.0,Call,37.0,1.0
28175.0,Call,6.0,0.0
28200.0,Call,10.0,2.0
29450.0,Call,72.0,1567.0
