Strike,Type,OI,Volume
29980.0,Put,0.0,22.0
30070.0,Call,6.0,29.0
29375.0,Put,8.0,88.0
31000.0,Call,6.0,109.0
28975.0,Call,4.0,0.0
29125.0,Put,10.0,59.0
29250.0,Call,25.0,21.0
29340.0,Put,9.0,116.0
29400.0,Put,112.0,1217.0
29540.0,Call,36.0,55.0
29840.0,Put,0.0,16.0
29880.0,Put,0.0,2.0
29900.0,Put,13.0,27.0
29910.0,Call,18.0,125.0
29920.0,Put,0.0,13.0
28520.0,Call,0.0,0.0
29020.0,Call,0.0,0.0
28770.0,Put,12.0,3.0
28740.0,Call,0.0,0.0
28630.0,Call,0.0,0.0
29080.0,Put,2.0,62.0
28580.0,Put,4.0,1.0
28580.0,Call,0.0,0.0
28420.0,Put,8.0,0.0
28410.0,Put,8.0,5.0
28510.0,Put,3.0,0.0
28510.0,Call,0.0,0.0
30075.0,Put,0.0,0.0
29990.0,Put,0.0,3.0
29960.0,Put,0.0,0.0
28980.0,Put,9.0,70.0
28970.0,Call,0.0,0.0
28830.0,Call,1.0,0.0
28530.0,Call,0.0,0.0
28270.0,Put,11.0,0.0
29030.0,Call,0.0,0.0
28830.0,Put,15.0,34.0
28770.0,Call,0.0,0.0
28490.0,Call,0.0,0.0
29980.0,Call,8.0,108.0
29920.0,Call,21.0,120.0
29910.0,Put,0.0,3.0
29870.0,Call,10.0,274.0
29850.0,Put,0.0,41.0
30100.0,Call,30.0,127.0
28375.0,Call,9.0,0.0
29500.0,Put,26.0,1432.0
29100.0,Put,85.0,216.0
28500.0,Call,13.0,0.0
28550.0,Put,33.0,29.0
30500.0,Put,0.0,0.0
28275.0,Call,0.0,0.0
28330.0,Call,0.0,0.0
28250.0,Put,48.0,32.0
29670.0,Call,11.0,239.0
29225.0,Call,9.0,0.0
28825.0,Put,18.0,15.0
29300.0,Put,288.0,835.0
29300.0,Call,35.0,7.0
30080.0,Put,0.0,0.0
30130.0,Call,0.0,9.0
29510.0,Put,2.0,155.0
29130.0,Call,4.0,0.0
30080.0,Call,3.0,12.0
29500.0,Call,111.0,870.0
31000.0,Put,0.0,0.0
30000.0,Put,0.0,0.0
30500.0,Call,56.0,20.0
30250.0,Put,0.0,0.0
28800.0,Put,115.0,110.0
28750.0,Put,68.0,31.0
29000.0,Put,81.0,365.0
28325.0,Put,9.0,10.0
29250.0,Put,51.0,470.0
28600.0,Call,150.0,35.0
28950.0,Put,48.0,115.0
29000.0,Call,52.0,21.0
29750.0,Call,35.0,1596.0
29475.0,Call,17.0,13.0
29850.0,Call,13.0,441.0
28800.0,Call,42.0,4.0
28810.0,Call,7.0,0.0
29370.0,Call,55.0,0.0
30025.0,Call,8.0,74.0
28650.0,Put,26.0,10.0
29425.0,Put,24.0,72.0
29275.0,Call,8.0,2.0
28780.0,Call,0.0,0.0
28840.0,Put,10.0,2.0
28590.0,Call,0.0,0.0
29350.0,Call,29.0,17.0
29400.0,Call,76.0,19.0
28325.0,Call,1.0,0.0
28825.0,Call,8.0,0.0
28440.0,Put,4.0,10.0
28470.0,Put,90.0,131.0
28690.0,Call,0.0,0.0
28570.0,Call,0.0,0.0
28560.0,Call,0.0,0.0
28570.0,Put,12.0,0.0
28430.0,Put,6.0,0.0
28420.0,Call,0.0,0.0
28430.0,Call,0.0,0.0
28810.0,Put,6.0,34.0
28710.0,Put,2.0,0.0
30750.0,Put,0.0,0.0
28500.0,Put,98.0,272.0
29200.0,Call,77.0,13.0
29200.0,Put,102.0,422.0
29150.0,Call,29.0,7.0
30110.0,Put,0.0,15.0
30090.0,Put,0.0,0.0
29360.0,Put,14.0,102.0
28260.0,Call,0.0,0.0
28410.0,Call,0.0,0.0
29070.0,Put,10.0,37.0
30600.0,Call,21.0,20.0
29030.0,Put,19.0,1.0
29040.0,Put,5.0,7.0
28310.0,Put,11.0,0.0
28310.0,Call,0.0,0.0
28780.0,Put,7.0,1.0
28850.0,Put,91.0,62.0
28975.0,Put,40.0,23.0
29740.0,Put,3.0,190.0
29325.0,Put,42.0,75.0
29325.0,Call,12.0,7.0
29075.0,Put,14.0,41.0
30750.0,Call,20.0,0.0
29550.0,Put,13.0,368.0
29550.0,Call,66.0,294.0
28950.0,Call,28.0,1.0
29630.0,Put,2.0,242.0
29660.0,Call,10.0,410.0
29760.0,Call,11.0,511.0
29825.0,Call,10.0,262.0
29830.0,Put,0.0,10.0
30210.0,Put,0.0,0.0
30210.0,Call,6.0,1.0
29960.0,Call,4.0,158.0
30050.0,Call,39.0,156.0
30125.0,Call,6.0,19.0
30170.0,Put,0.0,0.0
30225.0,Put,0.0,0.0
30220.0,Call,0.0,0.0
30225.0,Call,36.0,12.0
30220.0,Put,0.0,0.0
30290.0,Put,0.0,0.0
30290.0,Call,1.0,0.0
30850.0,Call,4.0,0.0
29450.0,Call,41.0,36.0
28625.0,Call,13.0,0.0
28600.0,Put,95.0,577.0
29750.0,Put,0.0,192.0
28300.0,Put,42.0,260.0
28750.0,Call,39.0,0.0
28640.0,Call,0.0,0.0
28620.0,Call,0.0,0.0
28450.0,Put,68.0,21.0
28400.0,Call,207.0,0.0
29150.0,Put,44.0,134.0
29140.0,Put,11.0,9.0
29070.0,Call,7.0,0.0
29060.0,Call,1.0,0.0
29590.0,Put,0.0,228.0
29560.0,Call,11.0,96.0
29560.0,Put,2.0,144.0
29940.0,Put,0.0,1.0
29925.0,Put,0.0,20.0
30400.0,Put,0.0,0.0
30350.0,Call,22.0,55.0
30850.0,Put,0.0,0.0
28675.0,Call,12.0,0.0
28725.0,Call,0.0,0.0
28725.0,Put,9.0,0.0
29225.0,Put,30.0,81.0
28450.0,Call,13.0,0.0
29410.0,Call,5.0,4.0
29380.0,Call,5.0,3.0
28550.0,Call,17.0,0.0
28250.0,Call,32.0,0.0
30280.0,Put,0.0,0.0
30280.0,Call,0.0,1.0
29310.0,Call,8.0,2.0
30275.0,Put,0.0,0.0
30240.0,Call,0.0,0.0
30270.0,Put,0.0,0.0
30240.0,Put,0.0,0.0
30275.0,Call,4.0,0.0
30260.0,Call,0.0,0.0
30270.0,Call,0.0,0.0
30260.0,Put,0.0,0.0
30230.0,Call,0.0,0.0
30230.0,Put,0.0,0.0
28400.0,Put,82.0,102.0
28850.0,Call,27.0,1.0
28940.0,Put,7.0,21.0
29025.0,Put,31.0,65.0
29050.0,Call,21.0,0.0
29010.0,Put,8.0,16.0
28300.0,Call,49.0,0.0
28990.0,Put,161.0,12.0
28980.0,Call,0.0,0.0
29050.0,Put,37.0,205.0
28530.0,Put,15.0,0.0
28680.0,Put,5.0,8.0
28590.0,Put,9.0,0.0
28540.0,Put,8.0,6.0
30000.0,Call,84.0,700.0
28675.0,Put,9.0,30.0
28625.0,Put,9.0,1.0
29575.0,Put,1.0,172.0
29375.0,Call,32.0,9.0
29525.0,Put,4.0,203.0
29900.0,Call,94.0,689.0
28900.0,Put,113.0,92.0
28275.0,Put,15.0,0.0
29450.0,Put,113.0,1143.0
28925.0,Call,18.0,18.0
28925.0,Put,27.0,21.0
28775.0,Call,6.0,0.0
28875.0,Put,55.0,2.0
28460.0,Put,19.0,0.0
28260.0,Put,3.0,0.0
28320.0,Put,1.0,0.0
28270.0,Call,0.0,0.0
28280.0,Put,8.0,0.0
28290.0,Call,0.0,0.0
28240.0,Call,0.0,0.0
28240.0,Put,0.0,20.0
28480.0,Put,3.0,0.0
28940.0,Call,1.0,1.0
28560.0,Put,8.0,57.0
28930.0,Put,17.0,15.0
29090.0,Put,19.0,28.0
29130.0,Put,6.0,64.0
29110.0,Call,7.0,0.0
29180.0,Put,26.0,34.0
29170.0,Call,11.0,11.0
29080.0,Call,0.0,0.0
28730.0,Put,7.0,7.0
28920.0,Put,7.0,59.0
28710.0,Call,0.0,0.0
28720.0,Put,4.0,2.0
28720.0,Call,0.0,0.0
29160.0,Call,1.0,0.0
28960.0,Call,0.0,0.0
28970.0,Put,4.0,3.0
28960.0,Put,4.0,68.0
28930.0,Call,0.0,0.0
28820.0,Call,2.0,0.0
29180.0,Call,1.0,0.0
28820.0,Put,3.0,2.0
29160.0,Put,12.0,78.0
28920.0,Call,0.0,0.0
29120.0,Put,31.0,13.0
29090.0,Call,5.0,0.0
29110.0,Put,20.0,5.0
29120.0,Call,6.0,0.0
29060.0,Put,5.0,20.0
29040.0,Call,0.0,0.0
29140.0,Call,8.0,0.0
29170.0,Put,21.0,39.0
29210.0,Call,2.0,0.0
29190.0,Put,17.0,61.0
29240.0,Put,16.0,53.0
29240.0,Call,6.0,1.0
29220.0,Call,21.0,1.0
29210.0,Put,2.0,55.0
29220.0,Put,19.0,96.0
29190.0,Call,7.0,0.0
29230.0,Put,14.0,53.0
29175.0,Put,18.0,44.0
29270.0,Put,19.0,26.0
29260.0,Put,20.0,99.0
29260.0,Call,28.0,163.0
29280.0,Call,6.0,1.0
29380.0,Put,18.0,99.0
29230.0,Call,9.0,0.0
29280.0,Put,10.0,167.0
29270.0,Call,7.0,0.0
29360.0,Call,10.0,2.0
29370.0,Put,10.0,24.0
29580.0,Put,13.0,1065.0
29420.0,Put,10.0,195.0
29420.0,Call,11.0,2.0
29390.0,Call,15.0,0.0
29390.0,Put,7.0,45.0
29410.0,Put,15.0,126.0
29570.0,Put,2.0,134.0
29570.0,Call,11.0,103.0
29580.0,Call,26.0,63.0
29590.0,Call,22.0,25.0
29670.0,Put,2.0,185.0
29640.0,Call,22.0,204.0
29660.0,Put,0.0,270.0
29790.0,Call,18.0,288.0
29640.0,Put,0.0,375.0
29625.0,Call,4.0,934.0
29630.0,Call,23.0,182.0
29675.0,Call,11.0,383.0
29680.0,Call,11.0,214.0
29690.0,Put,1.0,409.0
29775.0,Put,0.0,120.0
29775.0,Call,205.0,643.0
29780.0,Put,0.0,142.0
29790.0,Put,0.0,30.0
29780.0,Call,2.0,308.0
29860.0,Call,38.0,240.0
29690.0,Call,8.0,293.0
29710.0,Put,1.0,192.0
29710.0,Call,3.0,209.0
29720.0,Call,14.0,318.0
29840.0,Call,24.0,219.0
29860.0,Put,0.0,7.0
29870.0,Put,0.0,7.0
30040.0,Put,0.0,0.0
29680.0,Put,1.0,364.0
30030.0,Put,0.0,0.0
30030.0,Call,9.0,81.0
30040.0,Call,1.0,35.0
29720.0,Put,0.0,227.0
29930.0,Call,6.0,107.0
29930.0,Put,0.0,3.0
29925.0,Call,8.0,194.0
30110.0,Call,0.0,26.0
30120.0,Put,0.0,0.0
30125.0,Put,0.0,0.0
30180.0,Call,0.0,17.0
30140.0,Put,0.0,0.0
30140.0,Call,2.0,11.0
30160.0,Put,0.0,0.0
30150.0,Put,0.0,0.0
30120.0,Call,23.0,4.0
30150.0,Call,24.0,53.0
30020.0,Call,4.0,138.0
30020.0,Put,0.0,6.0
30025.0,Put,0.0,2.0
30060.0,Put,0.0,0.0
30300.0,Call,29.0,46.0
30200.0,Call,30.0,97.0
30190.0,Call,3.0,0.0
30200.0,Put,0.0,0.0
30300.0,Put,0.0,0.0
30175.0,Call,49.0,2.0
30180.0,Put,0.0,0.0
30170.0,Call,3.0,26.0
30550.0,Call,30.0,20.0
30400.0,Call,16.0,18.0
30550.0,Put,0.0,0.0
30450.0,Put,0.0,0.0
30450.0,Call,44.0,28.0
30600.0,Put,0.0,0.0
29975.0,Call,48.0,145.0
29970.0,Put,0.0,4.0
30010.0,Call,15.0,98.0
30010.0,Put,0.0,0.0
29675.0,Put,0.0,245.0
29880.0,Call,0.0,167.0
29470.0,Put,19.0,153.0
29975.0,Put,0.0,1.0
29725.0,Call,19.0,414.0
29310.0,Put,13.0,36.0
29320.0,Call,6.0,1.0
29970.0,Call,27.0,97.0
29990.0,Call,7.0,109.0
30075.0,Call,2.0,13.0
30070.0,Put,0.0,0.0
29820.0,Put,0.0,10.0
29810.0,Put,0.0,1.0
29820.0,Call,11.0,244.0
29290.0,Put,14.0,21.0
28890.0,Call,1.0,1.0
28890.0,Put,8.0,3.0
28880.0,Put,14.0,35.0
28870.0,Put,5.0,1.0
29730.0,Put,0.0,88.0
29725.0,Put,0.0,351.0
29610.0,Put,4.0,175.0
29480.0,Call,8.0,13.0
29490.0,Put,18.0,234.0
29490.0,Call,11.0,17.0
29470.0,Call,18.0,11.0
29480.0,Put,39.0,222.0
29510.0,Call,9.0,27.0
29530.0,Call,26.0,40.0
29440.0,Call,58.0,5.0
29460.0,Call,14.0,22.0
29620.0,Call,10.0,148.0
29620.0,Put,8.0,166.0
29320.0,Put,11.0,34.0
29340.0,Call,18.0,6.0
29330.0,Put,17.0,102.0
29290.0,Call,11.0,1.0
29010.0,Call,3.0,0.0
29020.0,Put,57.0,1.0
28860.0,Call,6.0,0.0
28860.0,Put,10.0,0.0
28840.0,Call,2.0,1.0
28990.0,Call,0.0,0.0
28790.0,Put,1.0,17.0
28790.0,Call,0.0,0.0
28680.0,Call,0.0,0.0
28660.0,Put,13.0,0.0
28690.0,Put,38.0,0.0
28910.0,Put,2.0,2.0
28880.0,Call,0.0,11.0
28760.0,Call,0.0,0.0
28760.0,Put,4.0,28.0
28670.0,Call,0.0,0.0
28730.0,Call,0.0,0.0
28360.0,Call,0.0,0.0
28370.0,Put,12.0,6.0
28620.0,Put,5.0,6.0
28640.0,Put,13.0,1.0
28630.0,Put,6.0,32.0
28520.0,Put,16.0,2.0
28490.0,Put,23.0,0.0
28480.0,Call,0.0,0.0
28320.0,Call,0.0,0.0
28340.0,Put,6.0,0.0
28330.0,Put,82.0,3.0
28360.0,Put,10.0,10.0
28390.0,Put,5.0,3.0
28380.0,Put,2.0,33.0
28340.0,Call,0.0,0.0
28380.0,Call,0.0,0.0
28370.0,Call,0.0,0.0
30800.0,Put,0.0,0.0
30800.0,Call,0.0,1.0
30700.0,Call,1.0,0.0
30350.0,Put,0.0,0.0
30650.0,Put,0.0,0.0
29650.0,Put,4.0,721.0
29025.0,Call,6.0,0.0
29950.0,Put,0.0,12.0
29600.0,Call,349.0,1402.0
29425.0,Call,13.0,3.0
28900.0,Call,12.0,1.0
30100.0,Put,0.0,2.0
30050.0,Put,3.0,4.0
29175.0,Call,19.0,2.0
29475.0,Put,3.0,116.0
28290.0,Put,15.0,1.0
28280.0,Call,0.0,0.0
29440.0,Put,47.0,84.0
29430.0,Call,38.0,4.0
29520.0,Call,18.0,63.0
29520.0,Put,13.0,183.0
29650.0,Call,17.0,562.0
29940.0,Call,5.0,119.0
29890.0,Call,27.0,213.0
29875.0,Call,18.0,166.0
30700.0,Put,0.0,0.0
30650.0,Call,0.0,0.0
29800.0,Put,1.0,512.0
29700.0,Call,131.0,2026.0
29700.0,Put,0.0,1669.0
29530.0,Put,22.0,172.0
29810.0,Call,27.0,428.0
29825.0,Put,0.0,8.0
29830.0,Call,6.0,210.0
29600.0,Put,6.0,1766.0
29800.0,Call,70.0,1484.0
29950.0,Call,17.0,585.0
28670.0,Put,2.0,2.0
29330.0,Call,435.0,4.0
29730.0,Call,1.0,250.0
28540.0,Call,0.0,0.0
29525.0,Call,28.0,27.0
29575.0,Call,15.0,72.0
29075.0,Call,13.0,0.0
29350.0,Put,59.0,334.0
29100.0,Call,45.0,8.0
28440.0,Call,0.0,0.0
28460.0,Call,0.0,0.0
28470.0,Call,0.0,0.0
28610.0,Call,0.0,0.0
28660.0,Call,1.0,0.0
28870.0,Call,2.0,0.0
29540.0,Put,6.0,171.0
29610.0,Call,3.0,136.0
29770.0,Put,0.0,100.0
29770.0,Call,17.0,347.0
29875.0,Put,0.0,10.0
30060.0,Call,28.0,89.0
30130.0,Put,0.0,2.0
30160.0,Call,3.0,4.0
30175.0,Put,0.0,0.0
30190.0,Put,0.0,0.0
29760.0,Put,0.0,52.0
29740.0,Call,12.0,422.0
29625.0,Put,0.0,382.0
29430.0,Put,7.0,61.0
28910.0,Call,21.0,18.0
30090.0,Call,6.0,26.0
28740.0,Put,2.0,0.0
28610.0,Put,6.0,2.0
29275.0,Put,18.0,149.0
29125.0,Call,18.0,5.0
28375.0,Put,18.0,0.0
28390.0,Call,0.0,0.0
29460.0,Put,5.0,127.0
29890.0,Put,0.0,6.0
28775.0,Put,12.0,1.0
28875.0,Call,12.0,0.0
28425.0,Put,20.0,8.0
28425.0,Call,3.0,0.0
28475.0,Put,11.0,18.0
28475.0,Call,12.0,0.0
28525.0,Put,5.0,16.0
28525.0,Call,20.0,0.0
28575.0,Put,50.0,22.0
28575.0,Call,20.0,0.0
28650.0,Call,51.0,1.0
28350.0,Put,31.0,20.0
28350.0,Call,55.0,0.0
30250.0,Call,27.0,24.0
28700.0,Put,137.0,85.0
28700.0,Call,49.0,19.0
