Strike,Type,OI,Volume
29010.0,Call,3.0,0.0
30230.0,Call,16.0,12.0
30210.0,Call,41.0,43.0
28800.0,Call,363.0,380.0
29820.0,Call,35.0,54.0
28020.0,Call,0.0,0.0
28160.0,Put,16.0,11.0
29425.0,Call,14.0,2.0
29470.0,Put,25.0,40.0
29470.0,Call,9.0,6.0
29500.0,Call,305.0,364.0
29560.0,Put,31.0,42.0
29600.0,Put,58.0,196.0
30240.0,Call,5.0,8.0
28030.0,Put,4.0,1.0
28710.0,Call,4.0,0.0
28720.0,Call,0.0,0.0
28730.0,Put,15.0,1.0
29320.0,Put,12.0,2.0
29460.0,Call,23.0,11.0
29310.0,Call,4.0,0.0
28190.0,Call,0.0,0.0
29125.0,Call,66.0,0.0
29780.0,Put,0.0,0.0
28940.0,Call,0.0,2.0
28930.0,Call,0.0,0.0
29780.0,Call,67.0,83.0
27970.0,Call,0.0,0.0
29870.0,Call,11.0,9.0
28960.0,Call,0.0,0.0
29860.0,Call,12.0,9.0
29860.0,Put,2.0,2.0
28490.0,Call,0.0,0.0
28430.0,Call,0.0,0.0
28410.0,Put,17.0,6.0
28380.0,Put,5.0,1.0
28360.0,Call,0.0,0.0
28360.0,Put,16.0,14.0
28140.0,Call,0.0,0.0
29760.0,Put,7.0,5.0
29720.0,Call,62.0,129.0
29675.0,Call,18.0,64.0
28440.0,Put,3.0,2.0
28420.0,Put,24.0,32.0
28390.0,Call,0.0,0.0
28025.0,Call,0.0,0.0
28400.0,Call,237.0,0.0
28825.0,Put,10.0,2.0
28775.0,Put,16.0,2.0
28475.0,Put,29.0,10.0
30000.0,Call,1479.0,1717.0
28390.0,Put,8.0,0.0
29790.0,Put,2.0,2.0
28020.0,Put,5.0,5.0
28340.0,Put,7.0,1.0
29770.0,Call,57.0,98.0
29775.0,Put,0.0,0.0
29140.0,Put,12.0,2.0
29725.0,Call,37.0,67.0
27980.0,Put,0.0,0.0
29250.0,Put,145.0,250.0
29725.0,Put,23.0,40.0
28910.0,Put,6.0,3.0
27950.0,Put,31.0,0.0
29550.0,Put,146.0,338.0
29900.0,Call,296.0,330.0
28700.0,Call,133.0,0.0
28210.0,Put,10.0,0.0
29360.0,Put,8.0,5.0
29310.0,Put,3.0,3.0
