Strike,Type,OI,Volume,GEX,Vanna,DEX,Charm
30325.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0
28150.0,Put,155.0,135.0,-3815426.277065175,957.6033537500712,6736197.520996556,9041775.41894708
30850.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0
28350.0,Put,30.0,40.0,-941201.7668677159,215.77720302720343,1641083.1464513692,1900705.1153386086
29925.0,Call,25.0,21.0,-2693551.09414062,-428.73948935548407,-2783688.4388059666,-1790230.966786622
29925.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0
29710.0,Put,1.0,0.0,-144181.66911404702,-10.26244836075071,384120.346043146,-43958.82390623866
29690.0,Call,13.0,29.0,-1896667.524059826,-119.50592456764352,-2816321.9824962784,-513434.9439132446
29660.0,Call,72.0,86.0,-10684240.51869671,-545.6668236898155,-16688839.619878054,-2352549.9345401204
29530.0,Call,24.0,23.0,-3611953.672398143,-0.8559545583574077,-7167899.676757435,-2798.057720361573
29150.0,Call,53.0,24.0,-5173464.420897054,625.2074513169945,-23734337.39328695,3333694.757003244
29100.0,Call,35.0,27.0,-3138935.965226683,412.2612585235104,-16052245.179679576,2289956.7636532
28440.0,Put,8.0,12.0,-279290.0202912499,61.6625087597338,477390.23841885163,520311.36229419144
28450.0,Call,7.0,0.0,-247311.88970047078,54.37976962969395,-3712498.4853651123,457014.0515339747
29650.0,Put,13.0,2.0,-1933860.6057913823,-90.9068812219592,4596229.684740023,-394332.2896397597
28460.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0
28120.0,Put,13.0,10.0,-308099.4925064455,78.44023054387686,543192.0191254023,746423.3870871494
28110.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0
28090.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0
28130.0,Put,15.0,12.0,-360038.7410410848,91.22729450890873,635105.2415678567,865906.0670390914
28120.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0
28090.0,Put,16.0,6.0,-364933.992279458,94.25015399301984,642132.9869298164,903439.1466973735
28960.0,Put,44.0,40.0,-3139246.720672659,490.0185142276072,4764255.30681971,3036777.336004178
28180.0,Put,3.0,1.0,-76663.83525067076,18.970599537849413,135443.96432513912,177630.18656492032
28140.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0
29025.0,Call,31.0,2.0,-2453533.5722646075,356.01930811763566,-14636225.892068878,2103680.2517140266
28625.0,Call,7.0,1.0,-308238.77554781473,62.33237723306887,-3632194.573328439,476140.94891926885
28125.0,Call,0.0,0.0,-0.0,0.0,-0.0,0.0
28100.0,Put,92.0,58.0,-2125455.799884885,546.3212268844227,3742553.695584939,5224293.924573861
29475.0,Put,6.0,8.0,-884468.9637905405,18.207365675092184,1585685.2593682213,81167.83878729997
28575.0,Call,3.0,0.0,-123707.44779007735,25.721899152591376,-1568190.7944672997,201797.46284538644
28275.0,Put,30.0,23.0,-860711.9126692957,203.90613635202925,1515228.5434371303,1850862.1059674015
28950.0,Call,12.0,0.0,-843027.5585653991,133.08038126530087,-5806522.441610246,830909.4664831641
30150.0,Put,1.0,1.0,-64462.4658242436,-14.88575494015885,532079.1138440573,-67127.12560162092
29325.0,Put,22.0,8.0,-2813300.5481604664,205.52057926064884,4339120.325835343,973748.3025036866
30650.0,Call,19.0,3.0,-552072.612778509,-156.6578272774654,-643143.3624965539,-1032209.5577499238
28125.0,Put,18.0,6.0,-429316.9558177632,109.04090059326862,757113.6252994306,1036307.5037817399
28625.0,Put,37.0,1.0,-1629262.099324103,329.4711368033896,2652683.7041414487,2513751.66962716
28675.0,Call,10.0,0.0,-470763.07516577106,92.52614732317767,-5149032.222068312,686546.9624143017
29860.0,Put,0.0,0.0,-0.0,-0.0,0.0,-0.0
29840.0,Call,6.0,4.0,-751811.9071123626,-94.01736620332255,-867627.8500299104,-392747.6159770964
28540.0,Put,52.0,43.0,-2050302.4706442235,433.92801017737276,3401768.691647238,3464653.7346701
28830.0,Call,9.0,1.0,-527381.754497933,93.09207475048095,-4497216.93566281,628361.2331282891
28820.0,Call,10.0,0.0,-577444.4810163863,102.77840525913903,-5008683.738870033,697937.5985355193
28560.0,Call,3.0,0.0,-121334.4932671641,25.427782179026725,-1571432.8382627994,201079.20415283518
28890.0,Put,8.0,16.0,-512709.71429012244,86.01173231676785,784964.6122224244,557433.3779307745
29760.0,Call,122.0,40.0,-16876243.248846438,-1548.0771705869474,-22165422.40634432,-6553048.595621417
29670.0,Call,10.0,11.0,-1476237.0570999854,-81.25059028708598,-2267206.2964262785,-349917.74513973825
29670.0,Put,1.0,0.0,-147623.70571000176,-8.125059028708959,363858.4635702939,-35072.67575962014
28775.0,Put,73.0,54.0,-3950413.53500673,726.1137588139977,6214572.1127277035,5074326.851491964
28725.0,Call,4.0,0.0,-201720.5761587736,38.39599602638917,-2041568.0043535698,276784.6639328916
29320.0,Call,16.0,10.0,-2031935.9622901224,151.607113458519,-6323905.562097015,721830.9415332392
29390.0,Put,19.0,14.0,-2623361.7239128714,134.8161800351474,4260728.178449659,618692.8011065646
29410.0,Call,53.0,65.0,-7457300.155179788,330.63077695445025,-18937034.09964125,1510062.3782633746
29200.0,Call,197.0,153.0,-20905112.583271794,2278.6853241168574,-85709925.37084186,11691958.341809459
