Strike,Type,OI,Volume
7780.0,Put,0.0,0.0
7775.0,Put,0.0,0.0
7770.0,Put,0.0,0.0
7770.0,Call,0.0,0.0
7780.0,Call,0.0,0.0
7245.0,Call,4.0,1.0
7365.0,Call,21.0,19.0
7345.0,Call,74.0,6.0
7310.0,Put,316.0,619.0
7590.0,Put,1.0,2.0
7520.0,Put,1.0,27.0
7740.0,Put,0.0,0.0
7735.0,Put,0.0,0.0
7735.0,Call,3.0,0.0
7480.0,Call,135.0,2390.0
7580.0,Put,0.0,0.0
7730.0,Put,0.0,0.0
7355.0,Put,95.0,722.0
7355.0,Call,44.0,9.0
7620.0,Call,6.0,10.0
7590.0,Call,471.0,43.0
7205.0,Call,0.0,0.0
7440.0,Call,133.0,971.0
7490.0,Put,6.0,118.0
7320.0,Call,41.0,0.0
7250.0,Call,82.0,8.0
7380.0,Put,159.0,1008.0
7500.0,Call,853.0,9268.0
7130.0,Call,5.0,0.0
7210.0,Put,162.0,86.0
7300.0,Call,166.0,12.0
7435.0,Put,123.0,846.0
7415.0,Call,114.0,147.0
7750.0,Call,51.0,7801.0
7225.0,Put,257.0,720.0
7350.0,Call,141.0,26.0
7450.0,Put,62.0,3935.0
7700.0,Call,166.0,330.0
7300.0,Put,352.0,1796.0
7125.0,Call,36.0,0.0
7200.0,Call,77.0,1.0
7275.0,Put,166.0,1211.0
7350.0,Put,185.0,2664.0
7125.0,Put,573.0,134.0
7420.0,Call,262.0,301.0
7800.0,Call,0.0,6955.0
7180.0,Put,525.0,48.0
7475.0,Call,223.0,2421.0
7800.0,Put,1.0,0.0
7190.0,Call,40.0,0.0
7310.0,Call,124.0,42.0
7290.0,Put,73.0,1342.0
7700.0,Put,0.0,0.0
7275.0,Call,60.0,1.0
7150.0,Put,684.0,907.0
7400.0,Call,859.0,109.0
7160.0,Call,50.0,1.0
7650.0,Call,59.0,9.0
7325.0,Call,228.0,8.0
7330.0,Call,68.0,2.0
7370.0,Put,167.0,821.0
7470.0,Call,268.0,1300.0
7210.0,Call,5.0,0.0
7280.0,Call,64.0,4.0
7525.0,Call,600.0,1587.0
7600.0,Call,346.0,749.0
7220.0,Call,109.0,0.0
7490.0,Call,259.0,2227.0
7850.0,Call,1.0,0.0
7505.0,Call,81.0,2280.0
7425.0,Put,131.0,1465.0
7270.0,Call,56.0,4.0
7340.0,Put,114.0,970.0
7175.0,Put,301.0,68.0
7140.0,Put,151.0,119.0
7320.0,Put,237.0,1112.0
7685.0,Call,0.0,0.0
7695.0,Put,1.0,0.0
7720.0,Call,200.0,1.0
7470.0,Put,37.0,1461.0
7540.0,Call,312.0,1130.0
7430.0,Put,68.0,1859.0
7440.0,Put,51.0,1108.0
7130.0,Put,471.0,20.0
7575.0,Put,0.0,1.0
7550.0,Put,4.0,374.0
7185.0,Put,146.0,33.0
7330.0,Put,234.0,1222.0
7810.0,Call,0.0,0.0
7200.0,Put,2261.0,1405.0
7335.0,Put,143.0,462.0
7335.0,Call,23.0,3.0
7235.0,Put,81.0,418.0
7460.0,Call,514.0,1323.0
7170.0,Put,304.0,88.0
7165.0,Call,0.0,0.0
7185.0,Call,1.0,0.0
7150.0,Call,41.0,0.0
7190.0,Put,177.0,111.0
7420.0,Put,160.0,1878.0
7250.0,Put,231.0,1399.0
7805.0,Call,0.0,0.0
7795.0,Call,0.0,0.0
7805.0,Put,0.0,0.0
7810.0,Put,0.0,0.0
7795.0,Put,0.0,0.0
7550.0,Call,1435.0,3096.0
7390.0,Put,147.0,771.0
7170.0,Call,10.0,1.0
7635.0,Call,58.0,71.0
7650.0,Put,0.0,1.0
7410.0,Put,151.0,1343.0
7725.0,Put,1.0,0.0
7655.0,Put,0.0,0.0
7515.0,Put,1.0,58.0
7135.0,Call,1.0,0.0
7225.0,Call,18.0,1.0
7360.0,Put,369.0,1225.0
7655.0,Call,0.0,6.0
7290.0,Call,59.0,11.0
7120.0,Put,48.0,21.0
7160.0,Put,249.0,50.0
7750.0,Put,0.0,0.0
7400.0,Put,731.0,4764.0
7375.0,Call,203.0,41.0
7360.0,Call,192.0,48.0
7325.0,Put,183.0,1204.0
7640.0,Call,7.0,6.0
7645.0,Put,0.0,0.0
7145.0,Put,305.0,20.0
7145.0,Call,0.0,1.0
7175.0,Call,33.0,1.0
7730.0,Call,0.0,0.0
7850.0,Put,0.0,0.0
7450.0,Call,307.0,1562.0
7370.0,Call,240.0,21.0
7630.0,Put,1.0,0.0
7640.0,Put,0.0,0.0
7760.0,Call,0.0,0.0
7760.0,Put,0.0,0.0
7660.0,Call,40.0,1.0
7660.0,Put,0.0,0.0
7645.0,Call,1.0,0.0
7545.0,Call,427.0,948.0
7785.0,Put,0.0,0.0
7790.0,Call,0.0,0.0
7240.0,Call,97.0,0.0
7260.0,Put,234.0,238.0
7480.0,Put,14.0,575.0
7560.0,Put,0.0,0.0
7560.0,Call,697.0,867.0
7410.0,Call,110.0,188.0
7690.0,Put,0.0,0.0
7165.0,Put,145.0,83.0
7570.0,Call,333.0,165.0
7615.0,Put,1.0,0.0
7215.0,Call,0.0,0.0
7785.0,Call,1.0,0.0
7790.0,Put,0.0,0.0
7595.0,Put,1.0,0.0
7515.0,Call,203.0,4999.0
7535.0,Put,1.0,6.0
7565.0,Put,0.0,0.0
7520.0,Call,198.0,1826.0
7140.0,Call,43.0,0.0
7425.0,Call,630.0,402.0
7245.0,Put,71.0,179.0
7235.0,Call,0.0,0.0
7390.0,Call,254.0,347.0
7295.0,Call,10.0,18.0
7220.0,Put,159.0,453.0
7270.0,Put,55.0,824.0
7120.0,Call,9.0,0.0
7625.0,Call,183.0,757.0
7615.0,Call,99.0,6.0
7605.0,Call,36.0,66.0
7625.0,Put,0.0,0.0
7635.0,Put,0.0,0.0
7630.0,Call,70.0,2.0
7595.0,Call,24.0,55.0
7605.0,Put,1.0,1.0
